date,batch_id,timestamp,energy_reading_pm,power_spike,power_drop,high_pf,low_pf,batch_status,production,anomaly_count,anomaly_intensity
2025-02-03,5,2025-02-03 05:00:00,1040.954854179,4,0,1,1,1,1000,6,11.0
2025-02-03,6,2025-02-03 06:00:00,1016.78280563,3,4,0,1,1,1000,8,0.0
2025-02-03,7,2025-02-03 07:00:00,1051.10874733,7,1,1,2,1,1000,11,17.0
2025-02-03,8,2025-02-03 08:00:00,1029.556103841,1,1,1,2,1,1000,5,5.0
2025-02-03,9,2025-02-03 09:00:00,1028.559388882,3,3,2,2,1,1000,10,6.0
2025-02-04,0,2025-02-04 00:00:00,1042.917121471,4,1,3,2,1,1000,10,13.0
2025-02-04,1,2025-02-04 01:00:00,1051.340344916,5,2,1,5,1,1000,13,17.0
2025-02-04,10,2025-02-04 10:00:00,1044.845190935,5,2,0,4,1,1000,11,14.0
2025-02-04,11,2025-02-04 11:00:00,1050.267547322,5,2,2,3,1,1000,12,14.0
2025-02-04,12,2025-02-04 12:00:00,1040.40294114,4,1,0,3,1,1000,8,12.0
2025-02-04,13,2025-02-04 13:00:00,1046.99596893,5,1,2,2,1,1000,10,14.0
2025-02-04,14,2025-02-04 14:00:00,1029.420213384,4,1,0,2,1,1000,7,10.0
2025-02-04,15,2025-02-04 15:00:00,1034.750855761,6,2,1,0,1,1000,9,9.0
2025-02-04,16,2025-02-04 16:00:00,1034.711576517,3,1,0,2,1,1000,6,8.0
2025-02-04,17,2025-02-04 17:00:00,1029.873085515,4,3,1,2,1,1000,10,7.0
2025-02-04,18,2025-02-04 18:00:00,1037.223929319,5,0,2,0,1,1000,7,12.0
2025-02-04,19,2025-02-04 19:00:00,1017.814911386,2,3,0,1,1,1000,6,0.0
2025-02-04,2,2025-02-04 02:00:00,1032.343764228,4,0,0,1,1,1000,5,10.0
2025-02-04,20,2025-02-04 20:00:00,1045.01777972,3,2,2,5,1,1000,12,14.0
2025-02-04,21,2025-02-04 21:00:00,1036.787642168,4,1,0,2,1,1000,7,10.0
2025-02-04,22,2025-02-04 22:00:00,1038.371256546,2,1,2,2,1,1000,7,8.0
2025-02-04,23,2025-02-04 23:00:00,1031.880119758,4,0,0,1,1,1000,5,10.0
2025-02-04,3,2025-02-04 03:00:00,1028.448128313,5,4,1,1,1,1000,11,5.0
2025-02-04,4,2025-02-04 04:00:00,1026.93471414,1,0,1,1,1,1000,3,5.0
2025-02-04,5,2025-02-04 05:00:00,1024.95420314,2,4,2,2,1,1000,10,2.0
2025-02-04,6,2025-02-04 06:00:00,1024.785632365,1,3,1,3,1,1000,8,3.0
2025-02-04,7,2025-02-04 07:00:00,1040.014208809,3,1,1,4,1,1000,9,13.0
2025-02-04,8,2025-02-04 08:00:00,1011.37353503,1,3,0,0,1,1000,4,-4.0
2025-02-04,9,2025-02-04 09:00:00,1027.433888729,5,3,0,1,1,1000,9,6.0
2025-02-05,0,2025-02-05 00:00:00,1038.567028722,2,0,0,3,1,1000,5,10.0
2025-02-05,1,2025-02-05 01:00:00,1033.809941549,4,3,1,2,1,1000,10,7.0
2025-02-05,10,2025-02-05 10:00:00,1029.278802229,3,3,1,2,1,1000,9,5.0
2025-02-05,11,2025-02-05 11:00:00,1026.029634982,4,3,0,2,1,1000,9,6.0
2025-02-05,12,2025-02-05 12:00:00,1031.554625411,4,3,1,1,1,1000,9,5.0
2025-02-05,13,2025-02-05 13:00:00,1034.156523129,2,1,3,1,1,1000,7,7.0
2025-02-05,14,2025-02-05 14:00:00,1022.005288099,1,2,1,1,1,1000,5,1.0
2025-02-05,15,2025-02-05 15:00:00,1052.039643701,8,2,0,3,1,1000,13,18.0
2025-02-05,16,2025-02-05 16:00:00,1028.957449908,1,0,0,2,1,1000,3,6.0
2025-02-05,17,2025-02-05 17:00:00,1053.533501614,7,3,1,5,1,1000,16,19.0
2025-02-05,18,2025-02-05 18:00:00,1016.846500001,4,5,1,1,1,1000,11,1.0
2025-02-05,19,2025-02-05 19:00:00,1037.799727475,5,0,0,2,1,1000,7,14.0
2025-02-05,2,2025-02-05 02:00:00,1020.034415301,1,2,0,2,1,1000,5,2.0
2025-02-05,20,2025-02-05 20:00:00,1039.83203737,2,0,3,1,1,1000,6,9.0
2025-02-05,21,2025-02-05 21:00:00,1037.08469454,4,0,1,1,1,1000,6,11.0
2025-02-05,22,2025-02-05 22:00:00,1030.880336236,2,1,2,1,1,1000,6,6.0
2025-02-05,23,2025-02-05 23:00:00,1025.944190335,2,3,2,2,1,1000,9,4.0
2025-02-05,3,2025-02-05 03:00:00,1030.185784063,3,1,2,0,1,1000,6,6.0
2025-02-05,4,2025-02-05 04:00:00,1034.873054728,3,3,2,4,1,1000,12,10.0
2025-02-05,5,2025-02-05 05:00:00,1050.342436668,7,1,1,2,1,1000,11,17.0
2025-02-05,6,2025-02-05 06:00:00,1038.3340560679999,4,1,0,3,1,1000,8,12.0
2025-02-05,7,2025-02-05 07:00:00,1023.33360154,2,1,1,1,1,1000,5,5.0
2025-02-05,8,2025-02-05 08:00:00,1027.629352406,0,1,2,2,1,1000,5,4.0
2025-02-05,9,2025-02-05 09:00:00,1027.090953958,7,5,1,1,1,1000,14,7.0
2025-02-06,0,2025-02-06 00:00:00,1052.973346197,6,2,3,3,1,1000,14,17.0
2025-02-06,1,2025-02-06 01:00:00,1044.247283565,5,1,1,3,1,1000,10,15.0
2025-02-06,10,2025-02-06 10:00:00,1021.072081125,2,4,1,1,1,1000,8,-1.0
2025-02-06,11,2025-02-06 11:00:00,1010.998698073,0,4,1,1,1,1000,6,-5.0
2025-02-06,12,2025-02-06 12:00:00,1035.428275001,3,0,0,2,1,1000,5,10.0
2025-02-06,13,2025-02-06 13:00:00,1026.684998007,2,1,2,1,1,1000,6,6.0
2025-02-06,14,2025-02-06 14:00:00,1035.854089226,2,0,2,2,1,1000,6,10.0
2025-02-06,15,2025-02-06 15:00:00,1017.382485105,2,2,0,0,1,1000,4,0.0
2025-02-06,16,2025-02-06 16:00:00,1034.879429376,4,3,2,2,1,1000,11,8.0
2025-02-06,17,2025-02-06 17:00:00,1013.568191422,1,3,1,0,1,1000,5,-3.0
2025-02-06,18,2025-02-06 18:00:00,1029.694167248,1,1,2,2,1,1000,6,6.0
2025-02-06,19,2025-02-06 19:00:00,1045.267293186,2,1,0,6,1,1000,9,14.0
2025-02-06,2,2025-02-06 02:00:00,1015.492305662,2,4,0,2,1,1000,8,0.0
2025-02-06,20,2025-02-06 20:00:00,1034.676694584,5,3,0,3,1,1000,11,10.0
2025-02-06,21,2025-02-06 21:00:00,1034.265070946,2,0,1,2,1,1000,5,9.0
2025-02-06,22,2025-02-06 22:00:00,1029.118372743,1,1,1,3,1,1000,6,7.0
2025-02-06,23,2025-02-06 23:00:00,1034.116217039,4,1,0,2,1,1000,7,10.0
2025-02-06,3,2025-02-06 03:00:00,1017.852406427,2,3,0,2,1,1000,7,2.0
2025-02-06,4,2025-02-06 04:00:00,1021.018919516,2,3,1,1,1,1000,7,1.0
2025-02-06,5,2025-02-06 05:00:00,1035.870545441,3,3,2,3,1,1000,11,8.0
2025-02-06,6,2025-02-06 06:00:00,1023.73093795,0,2,1,5,1,1000,8,7.0
2025-02-06,7,2025-02-06 07:00:00,1032.424437615,2,0,2,0,1,1000,4,6.0
2025-02-06,8,2025-02-06 08:00:00,1045.707471552,8,2,0,1,1,1000,11,14.0
2025-02-06,9,2025-02-06 09:00:00,1020.292004495,1,1,0,1,1,1000,3,2.0
2025-02-07,0,2025-02-07 00:00:00,1026.611683861,4,3,1,1,1,1000,9,5.0
2025-02-07,1,2025-02-07 01:00:00,1041.033670951,3,1,1,3,1,1000,8,11.0
2025-02-07,10,2025-02-07 10:00:00,1018.753451876,2,1,0,0,1,1000,3,2.0
2025-02-07,11,2025-02-07 11:00:00,1040.375020476,5,1,2,0,1,1000,8,10.0
2025-02-07,12,2025-02-07 12:00:00,1020.786703832,1,3,2,1,1,1000,7,0.0
2025-02-07,13,2025-02-07 13:00:00,1043.0389785,6,0,0,2,1,1000,8,16.0
2025-02-07,14,2025-02-07 14:00:00,1037.519077425,4,1,0,2,1,1000,7,10.0
2025-02-07,15,2025-02-07 15:00:00,1033.537298528,3,2,2,1,1,1000,8,6.0
2025-02-07,16,2025-02-07 16:00:00,1025.651822589,1,1,1,2,1,1000,5,5.0
2025-02-07,17,2025-02-07 17:00:00,1023.499883282,1,3,1,2,1,1000,7,1.0
2025-02-07,18,2025-02-07 18:00:00,1045.146972427,7,1,1,2,1,1000,11,17.0
2025-02-07,19,2025-02-07 19:00:00,1032.414377269,3,2,1,2,1,1000,8,7.0
2025-02-07,2,2025-02-07 02:00:00,1035.347912508,5,2,0,1,1,1000,8,8.0
2025-02-07,20,2025-02-07 20:00:00,1030.985197161,2,1,1,3,1,1000,7,9.0
2025-02-07,21,2025-02-07 21:00:00,1046.131088659,5,0,2,1,1,1000,8,14.0
2025-02-07,22,2025-02-07 22:00:00,1031.895808063,6,3,1,0,1,1000,10,7.0
2025-02-07,23,2025-02-07 23:00:00,1039.202938587,3,3,2,3,1,1000,11,8.0
2025-02-07,3,2025-02-07 03:00:00,1043.241459421,4,0,1,3,1,1000,8,15.0
2025-02-07,4,2025-02-07 04:00:00,1025.101581283,2,3,1,2,1,1000,8,3.0
2025-02-07,5,2025-02-07 05:00:00,1023.995363806,2,4,3,1,1,1000,10,1.0
2025-02-07,6,2025-02-07 06:00:00,1032.210911539,4,3,0,3,1,1000,10,8.0
2025-02-07,7,2025-02-07 07:00:00,1029.364043631,3,0,0,1,1,1000,4,8.0
2025-02-07,8,2025-02-07 08:00:00,1020.356465828,3,4,1,1,1,1000,9,1.0
2025-02-07,9,2025-02-07 09:00:00,1048.952397728,6,1,2,2,1,1000,11,16.0
2025-02-08,0,2025-02-08 00:00:00,85.679417189,0,0,0,0,0,0,0,0.0
2025-02-08,1,2025-02-08 01:00:00,85.741235505,0,0,0,0,0,0,0,0.0
2025-02-08,10,2025-02-08 10:00:00,1037.986445874,6,3,0,3,1,1000,12,12.0
2025-02-08,11,2025-02-08 11:00:00,1035.302849618,3,3,2,3,1,1000,11,8.0
2025-02-08,12,2025-02-08 12:00:00,1010.873122459,2,4,0,0,1,1000,6,-4.0
2025-02-08,13,2025-02-08 13:00:00,1032.388310566,4,2,0,2,1,1000,8,8.0
2025-02-08,14,2025-02-08 14:00:00,1050.681101382,5,2,2,5,1,1000,14,18.0
2025-02-08,15,2025-02-08 15:00:00,1020.245426145,0,2,2,0,1,1000,4,-2.0
2025-02-08,16,2025-02-08 16:00:00,1008.647566757,1,6,0,2,1,1000,9,-6.0
2025-02-08,17,2025-02-08 17:00:00,1015.331959437,0,4,4,0,1,1000,8,-4.0
2025-02-08,18,2025-02-08 18:00:00,1021.947480847,1,4,3,1,1,1000,9,-1.0
2025-02-08,19,2025-02-08 19:00:00,1048.771131708,1,0,3,4,1,1000,8,13.0
2025-02-08,2,2025-02-08 02:00:00,83.681827799,0,0,0,0,0,0,0,0.0
2025-02-08,20,2025-02-08 20:00:00,82.295931819,0,0,0,0,0,0,0,0.0
2025-02-08,21,2025-02-08 21:00:00,84.378970733,0,0,0,0,0,0,0,0.0
2025-02-08,22,2025-02-08 22:00:00,85.487533428,0,0,0,0,0,0,0,0.0
2025-02-08,23,2025-02-08 23:00:00,86.262089266,0,0,0,0,0,0,0,0.0
2025-02-08,3,2025-02-08 03:00:00,85.019021462,0,0,0,0,0,0,0,0.0
2025-02-08,4,2025-02-08 04:00:00,87.6377874,0,0,0,0,0,0,0,0.0
2025-02-08,5,2025-02-08 05:00:00,82.650381995,0,0,0,0,0,0,0,0.0
2025-02-08,6,2025-02-08 06:00:00,85.104188925,0,0,0,0,0,0,0,0.0
2025-02-08,7,2025-02-08 07:00:00,84.69579785,0,0,0,0,0,0,0,0.0
2025-02-08,8,2025-02-08 08:00:00,1020.29372996,1,4,1,1,1,1000,7,-3.0
2025-02-08,9,2025-02-08 09:00:00,1046.90000064,3,0,2,4,1,1000,9,16.0
2025-02-09,0,2025-02-09 00:00:00,84.806046589,0,0,0,0,0,0,0,0.0
2025-02-09,1,2025-02-09 01:00:00,84.119633363,0,0,0,0,0,0,0,0.0
2025-02-09,10,2025-02-09 10:00:00,1025.483393399,0,0,0,3,1,1000,3,6.0
2025-02-09,11,2025-02-09 11:00:00,1044.483069077,5,1,1,3,1,1000,10,15.0
2025-02-09,12,2025-02-09 12:00:00,1028.817732136,2,1,1,1,1,1000,5,5.0
2025-02-09,13,2025-02-09 13:00:00,1035.316301038,5,1,1,0,1,1000,7,9.0
2025-02-09,14,2025-02-09 14:00:00,1038.371310625,5,2,2,1,1,1000,10,10.0
2025-02-09,15,2025-02-09 15:00:00,1045.45505037,2,0,1,3,1,1000,6,11.0
2025-02-09,16,2025-02-09 16:00:00,1045.282142015,3,1,2,4,1,1000,10,14.0
2025-02-09,17,2025-02-09 17:00:00,1036.460817509,5,2,1,1,1,1000,9,9.0
2025-02-09,18,2025-02-09 18:00:00,1031.762052333,1,1,1,4,1,1000,7,9.0
2025-02-09,19,2025-02-09 19:00:00,1031.52244918,3,1,0,2,1,1000,6,8.0
2025-02-09,2,2025-02-09 02:00:00,82.242328018,0,0,0,0,0,0,0,0.0
2025-02-09,20,2025-02-09 20:00:00,85.565915576,0,0,0,0,0,0,0,0.0
2025-02-09,21,2025-02-09 21:00:00,81.393575071,0,0,0,0,0,0,0,0.0
2025-02-09,22,2025-02-09 22:00:00,83.877877259,0,0,0,0,0,0,0,0.0
2025-02-09,23,2025-02-09 23:00:00,81.90107111,0,0,0,0,0,0,0,0.0
2025-02-09,3,2025-02-09 03:00:00,84.686754594,0,0,0,0,0,0,0,0.0
2025-02-09,4,2025-02-09 04:00:00,82.4187531,0,0,0,0,0,0,0,0.0
2025-02-09,5,2025-02-09 05:00:00,84.904371872,0,0,0,0,0,0,0,0.0
2025-02-09,6,2025-02-09 06:00:00,83.345543431,0,0,0,0,0,0,0,0.0
2025-02-09,7,2025-02-09 07:00:00,82.828589015,0,0,0,0,0,0,0,0.0
2025-02-09,8,2025-02-09 08:00:00,1021.81525193,3,2,2,0,1,1000,7,4.0
2025-02-09,9,2025-02-09 09:00:00,1039.463480184,6,1,1,1,1,1000,9,13.0
2025-02-10,0,2025-02-10 00:00:00,1040.233394737,3,0,0,4,1,1000,7,14.0
2025-02-10,1,2025-02-10 01:00:00,1026.751196407,4,2,0,1,1,1000,7,6.0
2025-02-10,10,2025-02-10 10:00:00,1020.336003362,2,3,0,2,1,1000,7,2.0
2025-02-10,11,2025-02-10 11:00:00,1032.715173671,3,2,0,4,1,1000,9,10.0
2025-02-10,12,2025-02-10 12:00:00,1033.809800815,3,0,0,2,1,1000,5,10.0
2025-02-10,13,2025-02-10 13:00:00,1023.667740513,0,5,1,4,1,1000,10,-1.0
2025-02-10,14,2025-02-10 14:00:00,1025.461479341,1,0,0,2,1,1000,3,6.0
2025-02-10,15,2025-02-10 15:00:00,1041.544765103,2,0,0,5,1,1000,7,14.0
2025-02-10,16,2025-02-10 16:00:00,1026.20114316,3,1,0,1,1,1000,5,6.0
2025-02-10,17,2025-02-10 17:00:00,1026.065101947,3,1,0,0,1,1000,4,4.0
2025-02-10,18,2025-02-10 18:00:00,1038.491914624,3,0,2,1,1,1000,6,10.0
2025-02-10,19,2025-02-10 19:00:00,1041.146850874,4,1,1,3,1,1000,9,13.0
2025-02-10,2,2025-02-10 02:00:00,1043.309365361,3,2,4,3,1,1000,12,12.0
2025-02-10,20,2025-02-10 20:00:00,1028.905862134,4,2,1,1,1,1000,8,7.0
2025-02-10,21,2025-02-10 21:00:00,1041.990471542,3,1,1,4,1,1000,9,13.0
2025-02-10,22,2025-02-10 22:00:00,1045.450072935,3,0,0,5,1,1000,8,16.0
2025-02-10,23,2025-02-10 23:00:00,1019.256133328,3,3,0,1,1,1000,7,2.0
2025-02-10,3,2025-02-10 03:00:00,1014.964985704,3,4,0,0,1,1000,7,-2.0
2025-02-10,4,2025-02-10 04:00:00,1018.253841244,1,3,0,2,1,1000,6,0.0
2025-02-10,5,2025-02-10 05:00:00,1044.084390657,2,0,2,4,1,1000,8,14.0
2025-02-10,6,2025-02-10 06:00:00,1035.745425827,3,1,0,2,1,1000,6,8.0
2025-02-10,7,2025-02-10 07:00:00,1027.744540723,2,2,1,3,1,1000,8,7.0
2025-02-10,8,2025-02-10 08:00:00,1030.480753132,3,2,0,3,1,1000,8,8.0
2025-02-10,9,2025-02-10 09:00:00,1041.314434399,3,1,4,1,1,1000,9,10.0
2025-02-11,0,2025-02-11 00:00:00,1034.578749617,3,2,0,3,1,1000,8,8.0
2025-02-11,1,2025-02-11 01:00:00,1042.673416478,1,0,3,4,1,1000,8,13.0
2025-02-11,10,2025-02-11 10:00:00,1057.6531516539999,7,1,0,5,1,1000,13,22.0
2025-02-11,11,2025-02-11 11:00:00,1048.642858731,5,2,1,4,1,1000,12,15.0
2025-02-11,12,2025-02-11 12:00:00,1047.412325364,7,3,4,1,1,1000,15,14.0
2025-02-11,13,2025-02-11 13:00:00,1020.303650968,2,3,1,2,1,1000,8,3.0
2025-02-11,14,2025-02-11 14:00:00,1048.082342121,6,2,1,4,1,1000,13,17.0
2025-02-11,15,2025-02-11 15:00:00,1038.048970471,4,1,2,2,1,1000,9,12.0
2025-02-11,16,2025-02-11 16:00:00,1034.318585043,1,1,1,3,1,1000,6,7.0
2025-02-11,17,2025-02-11 17:00:00,1040.460336092,4,1,0,3,1,1000,8,12.0
2025-02-11,18,2025-02-11 18:00:00,1034.48002998,2,1,2,2,1,1000,7,8.0
2025-02-11,19,2025-02-11 19:00:00,1031.247013035,2,2,0,2,1,1000,6,4.0
2025-02-11,2,2025-02-11 02:00:00,1035.77419823,5,0,0,1,1,1000,6,12.0
2025-02-11,20,2025-02-11 20:00:00,1038.137960821,6,2,1,1,1,1000,10,11.0
2025-02-11,21,2025-02-11 21:00:00,1034.243684298,3,2,3,1,1,1000,9,7.0
2025-02-11,22,2025-02-11 22:00:00,1030.640712958,1,2,1,4,1,1000,8,7.0
2025-02-11,23,2025-02-11 23:00:00,1026.918896255,3,4,1,2,1,1000,10,3.0
2025-02-11,3,2025-02-11 03:00:00,1022.581325843,0,1,0,2,1,1000,3,2.0
2025-02-11,4,2025-02-11 04:00:00,1029.793277284,3,4,0,4,1,1000,11,6.0
2025-02-11,5,2025-02-11 05:00:00,1030.706376992,3,3,1,2,1,1000,9,5.0
2025-02-11,6,2025-02-11 06:00:00,1046.354934766,5,1,2,3,1,1000,11,16.0
2025-02-11,7,2025-02-11 07:00:00,1035.965818692,5,3,2,1,1,1000,11,8.0
2025-02-11,8,2025-02-11 08:00:00,1018.055113673,2,3,0,1,1,1000,6,0.0
2025-02-11,9,2025-02-11 09:00:00,1024.814281891,1,3,2,3,1,1000,9,4.0
2025-02-12,0,2025-02-12 00:00:00,1034.280538669,8,3,0,1,1,1000,12,12.0
2025-02-12,1,2025-02-12 01:00:00,1020.151894081,4,2,0,0,1,1000,6,4.0
2025-02-12,10,2025-02-12 10:00:00,1016.491027075,0,3,1,2,1,1000,6,-1.0
2025-02-12,11,2025-02-12 11:00:00,1027.109649731,2,3,0,3,1,1000,8,4.0
2025-02-12,12,2025-02-12 12:00:00,1016.451689758,1,3,1,2,1,1000,7,1.0
2025-02-12,13,2025-02-12 13:00:00,1047.481638496,5,1,1,2,1,1000,9,13.0
2025-02-12,14,2025-02-12 14:00:00,1020.552076238,3,2,0,0,1,1000,5,2.0
2025-02-12,15,2025-02-12 15:00:00,1031.209203269,3,3,2,3,1,1000,11,8.0
2025-02-12,16,2025-02-12 16:00:00,1018.034820122,2,4,1,1,1,1000,8,-1.0
2025-02-12,17,2025-02-12 17:00:00,1027.935864809,3,2,1,1,1,1000,7,5.0
2025-02-12,18,2025-02-12 18:00:00,1033.523836687,2,1,0,2,1,1000,5,6.0
2025-02-12,19,2025-02-12 19:00:00,1025.798631024,3,1,0,2,1,1000,6,8.0
2025-02-12,2,2025-02-12 02:00:00,1044.768478592,1,0,2,4,1,1000,7,12.0
2025-02-12,20,2025-02-12 20:00:00,1045.049209278,6,1,0,3,1,1000,10,16.0
2025-02-12,21,2025-02-12 21:00:00,1037.398490969,7,3,1,0,1,1000,11,9.0
2025-02-12,22,2025-02-12 22:00:00,1037.585549481,3,2,2,3,1,1000,10,10.0
2025-02-12,23,2025-02-12 23:00:00,1042.734254055,2,2,2,4,1,1000,10,10.0
2025-02-12,3,2025-02-12 03:00:00,1035.166676259,2,1,1,4,1,1000,8,11.0
2025-02-12,4,2025-02-12 04:00:00,1048.306085954,4,1,2,4,1,1000,11,16.0
2025-02-12,5,2025-02-12 05:00:00,1047.21161349,4,1,5,1,1,1000,11,13.0
2025-02-12,6,2025-02-12 06:00:00,1026.934805703,3,3,2,1,1,1000,9,4.0
2025-02-12,7,2025-02-12 07:00:00,1027.534143557,1,2,3,2,1,1000,8,5.0
2025-02-12,8,2025-02-12 08:00:00,1034.113234711,1,0,2,2,1,1000,5,8.0
2025-02-12,9,2025-02-12 09:00:00,1031.843649242,5,2,2,0,1,1000,9,8.0
2025-02-13,0,2025-02-13 00:00:00,1027.192773389,1,2,0,3,1,1000,6,4.0
2025-02-13,1,2025-02-13 01:00:00,1037.481425582,4,4,2,4,1,1000,14,10.0
2025-02-13,10,2025-02-13 10:00:00,1034.112759771,2,2,2,3,1,1000,9,8.0
2025-02-13,11,2025-02-13 11:00:00,1021.406451171,1,3,2,2,1,1000,8,2.0
2025-02-13,12,2025-02-13 12:00:00,1045.185151646,7,3,2,2,1,1000,14,14.0
2025-02-13,13,2025-02-13 13:00:00,1029.362819471,3,0,0,0,1,1000,3,6.0
2025-02-13,14,2025-02-13 14:00:00,1022.120172772,1,1,0,2,1,1000,4,4.0
2025-02-13,15,2025-02-13 15:00:00,1028.4644557249999,4,3,2,1,1,1000,10,6.0
2025-02-13,16,2025-02-13 16:00:00,1026.882144257,2,0,0,0,1,1000,2,4.0
2025-02-13,17,2025-02-13 17:00:00,1024.801163135,1,1,2,1,1,1000,5,4.0
2025-02-13,18,2025-02-13 18:00:00,1023.687623883,1,3,1,3,1,1000,8,3.0
2025-02-13,19,2025-02-13 19:00:00,1040.655700255,7,0,0,0,1,1000,7,14.0
2025-02-13,2,2025-02-13 02:00:00,1031.832314701,4,2,1,0,1,1000,7,5.0
2025-02-13,20,2025-02-13 20:00:00,1036.403369306,2,0,1,2,1,1000,5,9.0
2025-02-13,21,2025-02-13 21:00:00,1033.772374189,2,1,1,3,1,1000,7,9.0
2025-02-13,22,2025-02-13 22:00:00,1054.152500859,4,2,3,5,1,1000,14,17.0
2025-02-13,23,2025-02-13 23:00:00,1043.060159019,7,1,1,0,1,1000,9,13.0
2025-02-13,3,2025-02-13 03:00:00,1038.629605664,5,1,1,2,1,1000,9,13.0
2025-02-13,4,2025-02-13 04:00:00,1062.391728623,7,1,3,3,1,1000,14,21.0
2025-02-13,5,2025-02-13 05:00:00,1025.811256561,2,0,0,1,1,1000,3,6.0
2025-02-13,6,2025-02-13 06:00:00,1029.12019011,3,1,0,2,1,1000,6,8.0
2025-02-13,7,2025-02-13 07:00:00,1032.623173422,3,3,3,2,1,1000,11,7.0
2025-02-13,8,2025-02-13 08:00:00,1027.703984414,5,5,0,1,1,1000,11,2.0
2025-02-13,9,2025-02-13 09:00:00,1043.685875117,4,1,1,4,1,1000,10,15.0
2025-02-14,0,2025-02-14 00:00:00,1040.765616438,3,0,1,3,1,1000,7,13.0
2025-02-14,1,2025-02-14 01:00:00,1043.496256574,7,2,2,1,1,1000,12,14.0
2025-02-14,10,2025-02-14 10:00:00,1029.810761032,4,2,0,1,1,1000,7,6.0
2025-02-14,11,2025-02-14 11:00:00,1045.095041434,4,1,1,4,1,1000,10,15.0
2025-02-14,12,2025-02-14 12:00:00,1052.339937909,8,0,0,2,1,1000,10,20.0
2025-02-14,13,2025-02-14 13:00:00,1038.536365711,5,1,1,2,1,1000,9,13.0
2025-02-14,14,2025-02-14 14:00:00,1038.375345092,3,0,0,2,1,1000,5,10.0
2025-02-14,15,2025-02-14 15:00:00,1040.690919412,4,1,2,1,1,1000,8,10.0
2025-02-14,16,2025-02-14 16:00:00,1021.239863098,2,2,1,1,1,1000,6,3.0
2025-02-14,17,2025-02-14 17:00:00,1031.596581149,3,3,1,3,1,1000,10,7.0
2025-02-14,18,2025-02-14 18:00:00,1041.683920642,7,2,0,1,1,1000,10,12.0
2025-02-14,19,2025-02-14 19:00:00,1023.970194555,3,3,1,1,1,1000,8,3.0
2025-02-14,2,2025-02-14 02:00:00,1032.009566652,6,4,1,0,1,1000,11,5.0
2025-02-14,20,2025-02-14 20:00:00,1016.519906538,2,2,0,1,1,1000,5,2.0
2025-02-14,21,2025-02-14 21:00:00,1036.855286646,3,0,0,2,1,1000,5,10.0
2025-02-14,22,2025-02-14 22:00:00,1039.953731436,3,1,2,3,1,1000,9,12.0
2025-02-14,23,2025-02-14 23:00:00,1026.876932733,2,4,3,1,1,1000,10,1.0
2025-02-14,3,2025-02-14 03:00:00,1041.89243103,4,0,0,2,1,1000,6,12.0
2025-02-14,4,2025-02-14 04:00:00,1057.220178436,7,0,2,3,1,1000,12,22.0
2025-02-14,5,2025-02-14 05:00:00,1038.026849827,5,0,1,1,1,1000,7,13.0
2025-02-14,6,2025-02-14 06:00:00,1037.822384597,4,2,1,3,1,1000,10,11.0
2025-02-14,7,2025-02-14 07:00:00,1046.940599639,3,1,1,5,1,1000,10,15.0
2025-02-14,8,2025-02-14 08:00:00,1040.9768917439999,5,1,2,1,1,1000,9,12.0
2025-02-14,9,2025-02-14 09:00:00,1018.859083926,0,3,0,3,1,1000,6,0.0
2025-02-15,0,2025-02-15 00:00:00,83.887888042,0,0,0,0,0,0,0,0.0
2025-02-15,1,2025-02-15 01:00:00,83.551183214,0,0,0,0,0,0,0,0.0
2025-02-15,10,2025-02-15 10:00:00,1045.881239409,5,2,2,3,1,1000,12,14.0
2025-02-15,11,2025-02-15 11:00:00,1037.808432087,2,1,1,3,1,1000,7,9.0
2025-02-15,12,2025-02-15 12:00:00,1033.842296642,3,1,1,2,1,1000,7,9.0
2025-02-15,13,2025-02-15 13:00:00,1035.244780541,4,0,0,2,1,1000,6,12.0
2025-02-15,14,2025-02-15 14:00:00,1049.90190083,6,0,1,3,1,1000,10,19.0
2025-02-15,15,2025-02-15 15:00:00,1026.658292287,5,5,0,2,1,1000,12,4.0
2025-02-15,16,2025-02-15 16:00:00,1023.134832745,2,3,0,2,1,1000,7,2.0
2025-02-15,17,2025-02-15 17:00:00,1010.5019337049999,0,3,0,1,1,1000,4,-4.0
2025-02-15,18,2025-02-15 18:00:00,1038.8554151380001,4,5,4,3,1,1000,16,8.0
2025-02-15,19,2025-02-15 19:00:00,1029.423315127,1,2,2,3,1,1000,8,6.0
2025-02-15,2,2025-02-15 02:00:00,81.68708548,0,0,0,0,0,0,0,0.0
2025-02-15,20,2025-02-15 20:00:00,83.46308008,0,0,0,0,0,0,0,0.0
2025-02-15,21,2025-02-15 21:00:00,84.47460654,0,0,0,0,0,0,0,0.0
2025-02-15,22,2025-02-15 22:00:00,85.777153097,0,0,0,0,0,0,0,0.0
2025-02-15,23,2025-02-15 23:00:00,85.60643513,0,0,0,0,0,0,0,0.0
2025-02-15,3,2025-02-15 03:00:00,82.019324814,0,0,0,0,0,0,0,0.0
2025-02-15,4,2025-02-15 04:00:00,83.123186655,0,0,0,0,0,0,0,0.0
2025-02-15,5,2025-02-15 05:00:00,84.119612782,0,0,0,0,0,0,0,0.0
2025-02-15,6,2025-02-15 06:00:00,80.680574373,0,0,0,0,0,0,0,0.0
2025-02-15,7,2025-02-15 07:00:00,87.112893942,0,0,0,0,0,0,0,0.0
